id, x, y, z, t 
3, 0.1531536459915859, 0.08409030016194408, 0.8031165515476139, 1774303545.023846 
40, 0.3291102596849723, -0.03517714393831891, 1.8329927862281787, 1774303545.0242407 
13, 0.0796277800903246, 0.038293432637694455, 0.5460373259747451, 1774303545.0247357 
41, 1.17, -0.888888888888889, 12.836414132857726, 1774303545.02486 
3, 0.15148303025438328, 0.08566092636368428, 0.8062576544906216, 1774303545.1310365 
40, 0.32325224555282067, -0.03511103263565634, 1.8223677536447616, 1774303545.1312509 
13, 0.07579722330007799, 0.03758290771840941, 0.5404726058261954, 1774303545.1317747 
42, 0.8639999999999999, -0.6968888888888889, 10.26913130628618, 1774303545.1319299 
3, 0.15171684877892344, 0.08880310435667921, 0.8250823475917488, 1774303545.2391455 
43, 2.8266666666666667, 0.5214814814814815, 17.1152188438103, 1774303545.2393255 
40, 0.31910530163585116, -0.03355768769817389, 1.8345200360940623, 1774303545.2394302 
13, 0.07197297918868722, 0.03672582980076747, 0.5354384744862821, 1774303545.2401347 
42, 0.8426666666666666, -0.7016296296296296, 10.26913130628618, 1774303545.2402964 
3, 0.1495179813915652, 0.08920580854766569, 0.8340425835165257, 1774303545.34783 
40, 0.31546485062697127, -0.033270902337466164, 1.858706837801952, 1774303545.3480325 
44, 3.1199999999999997, -1.1946666666666668, 20.53826261257236, 1774303545.3481157 
13, 0.06815962071365442, 0.0356779261626742, 0.5316917452776984, 1774303545.348645 
45, 0.5257142857142858, -0.5282539682539683, 7.335093790204415, 1774303545.3488028 
3, 0.1447054918180033, 0.08989760047840616, 0.8353545388788267, 1774303545.461083 
40, 0.30905355794240386, -0.0326403359493313, 1.8834014294545005, 1774303545.461307 
13, 0.06383191945832455, 0.034686215943507626, 0.5285798376941269, 1774303545.4618266 
3, 0.1388534808462247, 0.09023152446317392, 0.8307265256439212, 1774303545.5690506 
40, 0.3038035946011331, -0.03238189777021165, 1.9176113451177397, 1774303545.5692658 
13, 0.05981500939711268, 0.03387873821069608, 0.5264107889973969, 1774303545.569866 
13, 0.06289406490200457, 0.036066957608302336, 0.5373885215909194, 1774303545.677831 
3, 0.12152417681350638, 0.07991974435914685, 0.7774634597004747, 1774303545.6785522 
3, 0.12048277337763902, 0.08319548319129402, 0.7973590138021993, 1774303545.7884374 
46, 2.0266666666666664, -0.28444444444444444, 17.1152188438103, 1774303545.78861 
47, 0.24592592592592594, -0.01580246913580247, 1.901690982645589, 1774303545.7886949 
13, 0.05850835942212504, 0.034508806582827886, 0.5355412212667529, 1774303545.7892637 
3, 0.12202311085719812, 0.08856743974253752, 0.8334857620294678, 1774303545.9118872 
47, 0.28286953620286953, -0.02975419864308753, 2.3177623688100035, 1774303545.912086 
13, 0.054605827095323474, 0.03280931193490418, 0.5335362340565187, 1774303545.9125469 
48, 1.7371428571428573, -0.2234920634920635, 14.67018758040883, 1774303546.017518 
13, 0.05907056363324828, 0.03522083167709329, 0.548785258344542, 1774303546.0177357 
3, 0.10702486998595886, 0.07798694431071848, 0.7820278418617821, 1774303546.0181334 
3, 0.10307953854292619, 0.07314410070211941, 0.7588342883104182, 1774303546.1321673 
13, 0.05618647233243951, 0.03460237984897557, 0.5504180554251304, 1774303546.1326847 
3, 0.10051948459481297, 0.07000211804882754, 0.7465311927632584, 1774303546.2381248 
13, 0.054572292792918274, 0.03543671387026409, 0.5599055289077877, 1774303546.2386281 
3, 0.10835792826039624, 0.0817212604427853, 0.8173235384860957, 1774303546.3460505 
49, 1.84, 0.62984126984127, 14.67018758040883, 1774303546.3462703 
50, 0.35777777777777775, 0.035555555555555556, 2.8525364739683834, 1774303546.3463478 
51, 2.0933333333333333, -0.23703703703703702, 17.1152188438103, 1774303546.3464015 
13, 0.053429326721732076, 0.03631930290500418, 0.5707688016736637, 1774303546.3468444 
3, 0.11277129140772985, 0.08789815566657298, 0.8689411595871858, 1774303546.4594517 
50, 0.3851851851851852, 0.040634920634920635, 3.2406366745082997, 1774303546.4596455 
52, 2.384, -0.11377777777777778, 20.53826261257236, 1774303546.4597075 
13, 0.05268950111272534, 0.03775424881202803, 0.5881304578537464, 1774303546.460032 
3, 0.12393509728828779, 0.1065764357351101, 1.0062794641196517, 1774303546.5667515 
50, 0.40994226086466873, 0.061466181573369805, 3.6566246322416482, 1774303546.566939 
13, 0.05143162232823203, 0.04000484928767503, 0.6082345234962862, 1774303546.567222 
3, 0.13429288141802495, 0.12653851815941305, 1.1437486480807375, 1774303546.672212 
53, 0.5777777777777777, 0.17382716049382715, 5.705072947936767, 1774303546.6724014 
13, 0.05028944785069605, 0.04250442873270566, 0.6289858395560666, 1774303546.6727066 
54, 0.28, 0.38320987654320987, 2.8525364739683834, 1774303546.7802448 
55, 0.72, 0.7009523809523811, 7.335093790204415, 1774303546.780419 
53, 0.5718518518518518, 0.18699588477366255, 5.705072947936767, 1774303546.7804766 
13, 0.04944899040931613, 0.04576183874511507, 0.6524691521657601, 1774303546.7807777 
54, 0.3047619047619048, 0.43325102880658434, 3.2406366745082997, 1774303546.8939872 
13, 0.04865083452433595, 0.04846007186220336, 0.6719212475134324, 1774303546.8944094 
56, 0.5741176470588235, 0.9453594771241832, 6.040665474285989, 1774303547.0040905 
57, 0.9759999999999999, 1.3653333333333333, 10.26913130628618, 1774303547.0042586 
58, 1.22, 1.2266666666666668, 12.836414132857726, 1774303547.0043185 
59, 0.6506666666666667, 0.274962962962963, 6.846087537524121, 1774303547.0043697 
13, 0.048051420371853816, 0.05116163399952021, 0.6913211437317046, 1774303547.0046666 
56, 0.586078431372549, 0.9235729847494555, 6.220447184830214, 1774303547.1108148 
57, 0.9759999999999999, 1.0571851851851852, 10.26913130628618, 1774303547.1109607 
13, 0.04808653335539431, 0.05442432898206062, 0.7127634791671982, 1774303547.1112292 
60, 1.9359999999999997, 0.967111111111111, 20.53826261257236, 1774303547.2167206 
13, 0.04813816714365076, 0.057290951203004765, 0.732586717116872, 1774303547.2171018 
61, 0.4363636363636364, 0.6787878787878789, 4.66778695740281, 1774303547.3349874 
13, 0.04813678922229443, 0.059941631486386496, 0.7500201651936069, 1774303547.3353884 
13, 0.04822961352290771, 0.06293641656507473, 0.7685439084185424, 1774303547.4422457 
13, 0.048492532646766964, 0.0654903027741316, 0.7848924449408856, 1774303547.559552 
13, 0.048359990360700066, 0.06688790256668384, 0.7925319854550394, 1774303547.671831 
62, 0.4139130434782608, 0.6430917874396136, 4.464839698385296, 1774303547.780901 
13, 0.048531833608867335, 0.06888897141922248, 0.8036950283146801, 1774303547.7812583 
63, 0.344, 0.17066666666666666, 10.26913130628618, 1774303547.8895304 
13, 0.0485554616350434, 0.07052452206147879, 0.8128190131692533, 1774303547.889931 
64, 1.19, 1.5822222222222224, 12.836414132857726, 1774303547.9970596 
65, 1.19, 0.6044444444444445, 12.836414132857726, 1774303547.9972112 
13, 0.04857481241672497, 0.07186399846004077, 0.8202913359765739, 1774303547.997499 
13, 0.0488501820948978, 0.07339900503166831, 0.8289208666479434, 1774303548.1081066 
66, 0.3966666666666666, 0.6281481481481481, 4.278804710952575, 1774303548.2135062 
67, 1.5866666666666664, 0.8059259259259259, 17.1152188438103, 1774303548.2136655 
13, 0.048961218959756025, 0.07467226591841361, 0.8360789101866334, 1774303548.2139263 
66, 0.40868686868686865, 0.6428731762065095, 4.464034352119354, 1774303548.320971 
13, 0.04909598583037636, 0.07539301973289429, 0.8406825987031353, 1774303548.3213675 
68, 0.952, 1.4080000000000001, 10.26913130628618, 1774303548.4273734 
13, 0.04902266991676773, 0.07587616975931413, 0.8432575653529183, 1774303548.4277282 
13, 0.04921754348125865, 0.07670491496539514, 0.8478468634053562, 1774303548.536809 
69, 0.4, 0.6281481481481481, 4.278804710952575, 1774303548.6401067 
13, 0.04896587590633108, 0.0761421116408626, 0.8444885089914944, 1774303548.6404772 
13, 0.049211072182477986, 0.07660364898275718, 0.8476015223207869, 1774303548.7623942 
13, 0.04942354525995979, 0.07700359086175358, 0.850299081731927, 1774303548.869911 
70, 0.9759999999999999, 1.6071111111111112, 10.26913130628618, 1774303548.9816828 
71, 2.44, 3.5911111111111116, 25.672828265715452, 1774303548.981846 
72, 0.9759999999999999, 1.265777777777778, 10.26913130628618, 1774303548.9819112 
73, 1.6266666666666665, 1.8014814814814815, 17.1152188438103, 1774303548.9819715 
13, 0.049639640292106324, 0.07721542872537211, 0.85124853116224, 1774303548.9823434 
13, 0.049861478324921805, 0.07727839662838992, 0.8508011692058433, 1774303549.092434 
74, 0.37999999999999995, 0.047407407407407405, 8.55760942190515, 1774303549.0926652 
13, 0.050013169528584124, 0.07670724825601459, 0.8480274418594929, 1774303549.200451 
75, 0.37037037037037035, 0.5530864197530865, 3.803381965291178, 1774303549.3295326 
76, 1.4285714285714286, 1.5034920634920637, 14.67018758040883, 1774303549.329822 
77, 0.625, 0.3466666666666667, 6.418207066428863, 1774303549.3298972 
78, 0.88, 0.17382716049382715, 11.410145895873534, 1774303549.3299766 
13, 0.05058784163212488, 0.07676432990127656, 0.8493659983778911, 1774303549.3303454 
75, 0.34367548500881834, 0.5082375073486185, 3.3894084180486006, 1774303549.4420204 
13, 0.051130028884924995, 0.07691266568387237, 0.84924215288732, 1774303549.4424586 
75, 0.35250795112914435, 0.5232333437143853, 3.5299788827541625, 1774303549.555053 
13, 0.05176901003756705, 0.07757753556393529, 0.8504199335252763, 1774303549.555477 
75, 0.33781659412419546, 0.5004328852406807, 3.3665394432609728, 1774303549.667812 
79, 0.8466666666666666, 0.9007407407407407, 8.55760942190515, 1774303549.667986 
80, 1.68, 0.8533333333333334, 17.1152188438103, 1774303549.668072 
13, 0.051972773616992145, 0.07724004028470385, 0.846420139350962, 1774303549.6684222 
75, 0.33137315029400205, 0.4938321596626549, 3.305916066741343, 1774303549.777075 
81, 1.1288888888888888, 1.1535802469135803, 11.410145895873534, 1774303549.7772443 
13, 0.052741884259299376, 0.07851563836336602, 0.850686741355157, 1774303549.7775204 
82, 1.4742857142857144, 1.6253968253968256, 14.67018758040883, 1774303549.891481 
13, 0.05378071762717223, 0.0793737352038096, 0.8567978776329516, 1774303549.8919055 
83, 1.29, 1.777777777777778, 12.836414132857726, 1774303550.0014298 
13, 0.05467277248099502, 0.07995722566980706, 0.8605108178248956, 1774303550.0020123 
84, 1.4742857142857144, 2.031746031746032, 14.67018758040883, 1774303550.1148126 
13, 0.055400839588369936, 0.08043345223136782, 0.8635412027993388, 1774303550.1151876 
85, 0.2260869565217391, 0.30299516908212565, 2.232419849192648, 1774303550.223754 
13, 0.056002217827887835, 0.08082681197568545, 0.8660442791813532, 1774303550.2241018 
86, 1.4857142857142858, 0.6907936507936508, 14.67018758040883, 1774303550.3344123 
13, 0.056352111851033726, 0.0803706409275074, 0.8642432429115751, 1774303550.3347774 
87, 0.22782608695652176, 0.28753623188405797, 2.232419849192648, 1774303550.443934 
13, 0.05675679223351295, 0.08020222767295923, 0.8627601841924994, 1774303550.4442754 
87, 0.24451563691838293, 0.3039715230104246, 2.456221337833515, 1774303550.5554032 
13, 0.05717514968292116, 0.08018002357491971, 0.8627936173905651, 1774303550.555763 
13, 0.0576089482873532, 0.0804903902707783, 0.8640974817213077, 1774303550.6636872 
88, 0.8, 1.0830769230769233, 7.899331774066293, 1774303550.776616 
89, 2.08, 2.0764444444444443, 20.53826261257236, 1774303550.776779 
13, 0.05802302370620783, 0.08120168248727298, 0.8677640668332772, 1774303550.777085 
90, 1.1377777777777778, 1.1851851851851851, 11.410145895873534, 1774303550.8927248 
13, 0.05807231393076688, 0.08112332679866367, 0.8682011691907661, 1774303550.8930762 
91, 0.3531034482758621, 0.4855172413793104, 3.5410797607883384, 1774303551.0040174 
13, 0.05847568937401644, 0.08200114096227748, 0.8739723356554606, 1774303551.0043845 
13, 0.058870604501092126, 0.08321622194797043, 0.8815429461907136, 1774303551.1137035 
92, 1.6666666666666665, 0.877037037037037, 17.1152188438103, 1774303551.2209265 
13, 0.05919342768776608, 0.0842094893337324, 0.8877315382463159, 1774303551.2212524 
93, 1.111111111111111, 1.580246913580247, 11.410145895873534, 1774303551.3315156 
13, 0.05942703769588082, 0.0851598400389379, 0.8942199464148024, 1774303551.3318624 
13, 0.059685822198994425, 0.08645868607549044, 0.9025374443935189, 1774303551.4402118 
13, 0.059677277239660945, 0.08738115622628635, 0.9078967628266926, 1774303551.549625 
94, 0.9839999999999999, 1.664, 10.26913130628618, 1774303551.6603117 
95, 1.6266666666666665, 1.9911111111111113, 17.1152188438103, 1774303551.6604972 
13, 0.05976467611869821, 0.08806386639722942, 0.9138059020323857, 1774303551.6607587 
94, 0.9786666666666666, 1.5928888888888888, 10.26913130628618, 1774303551.7736452 
13, 0.05993387966193951, 0.08900587873014139, 0.9202268188514225, 1774303551.774143 
13, 0.05972084631138612, 0.08941322220947674, 0.9240555121604398, 1774303551.8887537 
96, 1.3485714285714285, 2.092698412698413, 14.67018758040883, 1774303551.9973648 
13, 0.05980371728522124, 0.09060540307193392, 0.9335767729890206, 1774303551.9976711 
13, 0.06000467714789331, 0.09181578523185395, 0.9413508490135575, 1774303552.107284 
13, 0.060345496424471914, 0.09355301581654211, 0.9527503731238031, 1774303552.218885 
13, 0.060490620688799325, 0.09499093925684768, 0.9621858752793174, 1774303552.3320925 
13, 0.060652846161041704, 0.0969788075813881, 0.9753779470199148, 1774303552.4444633 
13, 0.060753435690365926, 0.0990665901030568, 0.9881341390057999, 1774303552.5536234 
13, 0.061058599358917394, 0.10142988386657577, 1.0023857165945214, 1774303552.6635551 
13, 0.06142433990911414, 0.1035811416458972, 1.0160751846069815, 1774303552.7703135 
13, 0.06180921529955979, 0.10602548772633542, 1.0312752284546107, 1774303552.883827 
13, 0.06210016456692042, 0.10856259062262082, 1.0460811079704402, 1774303552.9997516 
13, 0.062190026217551785, 0.1106861150784967, 1.0584734501527966, 1774303553.1069586 
13, 0.06238299149266774, 0.11264224962943428, 1.0706794091595975, 1774303553.2175505 
13, 0.062819705598341, 0.1144925240550374, 1.0829370400842295, 1774303553.3280997 
13, 0.06348982250014917, 0.11601963528119355, 1.0930537911629148, 1774303553.4426713 
13, 0.0642053405491784, 0.117571821990719, 1.1014942904408753, 1774303553.549469 
13, 0.06478725116269977, 0.11883417158716196, 1.1083587100315881, 1774303553.6584828 
13, 0.0654203349795169, 0.11987373385469159, 1.1140116540457534, 1774303553.7665198 
13, 0.06594129629547216, 0.1207291841324012, 1.1186634317004833, 1774303553.8769653 
13, 0.06652736247159809, 0.1214393534772515, 1.1225251989773537, 1774303553.9872172 
13, 0.06730323713570996, 0.12227042170773887, 1.1279429398110545, 1774303554.0951433 
13, 0.06809641346349879, 0.12295425145980865, 1.1324008317568401, 1774303554.2018523 
13, 0.06905620354916209, 0.12378995048651084, 1.1360669563829044, 1774303554.316326 
13, 0.06972230655250496, 0.1242469980275237, 1.1369268321735837, 1774303554.424369 
13, 0.07041078713719452, 0.12486770138716327, 1.1398476097627368, 1774303554.5307508 
13, 0.07097554417222911, 0.1251031390088156, 1.1422435083950697, 1774303554.6371262 
13, 0.07159389325605033, 0.1252971068778778, 1.1442173957837598, 1774303554.749013 
13, 0.07212265123386313, 0.12521836367390257, 1.1436662619702846, 1774303554.8699992 
13, 0.07258494424063419, 0.12462978260170643, 1.1409680742285164, 1774303554.9775605 
13, 0.07280583863811851, 0.12415250919501061, 1.1387801458083693, 1774303555.0866225 
13, 0.07298697743130496, 0.12348900576219908, 1.1369859911438902, 1774303555.2054522 
13, 0.07298342818398591, 0.1229289542958669, 1.1354715770489843, 1774303555.3195581 
13, 0.07312507564834914, 0.12270606615035885, 1.136460000379379, 1774303555.447637 
13, 0.07341082020293824, 0.12251569462608934, 1.1373042249818222, 1774303555.55262 
13, 0.07347660310918201, 0.12236570619205273, 1.1379693660872554, 1774303555.6657524 
13, 0.07293286423863692, 0.12177011615695281, 1.1340797696636402, 1774303555.780629 
13, 0.07278143704481425, 0.1217942465502933, 1.1330754903067952, 1774303555.9138854 
97, 0.24, 0.3630409356725147, 2.702402975338469, 1774303556.020881 
13, 0.07313705092417379, 0.12207059424115682, 1.1345730553042122, 1774303556.021234 
13, 0.073119976337869, 0.12123437543662362, 1.1312222597937909, 1774303556.1285162 
13, 0.07309270516092355, 0.12079655972135735, 1.1307325712471321, 1774303556.2354593 
98, 0.9955555555555554, 0.8059259259259259, 11.410145895873534, 1774303556.34776 
13, 0.07322481409697923, 0.1204428026112218, 1.130336900650824, 1774303556.3481095 
99, 0.48, 0.793450292397661, 5.404805950676938, 1774303556.4568102 
13, 0.07333409265110293, 0.12015017997220294, 1.1300096077971777, 1774303556.4571323 
13, 0.07356675992227422, 0.12014120299936328, 1.1319310763629045, 1774303556.5644624 
100, 0.22599999999999998, 0.33066666666666666, 2.567282826571545, 1774303556.6763618 
13, 0.073449502474341, 0.11986051267383854, 1.1335023333225762, 1774303556.676673 
13, 0.07336552024818296, 0.11912816278456731, 1.1326274067913051, 1774303556.7851741 
13, 0.07359079218055051, 0.11902261298639036, 1.134079508452383, 1774303556.8909984 
101, 0.21395348837209302, 0.3142118863049096, 2.3881700712293443, 1774303557.0012002 
13, 0.07349702963000299, 0.11849486574168835, 1.1310181981159977, 1774303557.0015063 
101, 0.212938689217759, 0.30859916999451886, 2.3623240747874683, 1774303557.111345 
13, 0.07370847350152068, 0.11827472764385659, 1.1305805500940396, 1774303557.113029 
13, 0.07448673606992685, 0.11882432959314965, 1.1346079115550007, 1774303557.2206154 
102, 0.23219512195121952, 0.3226016260162602, 2.504666172264922, 1774303557.3274908 
13, 0.0751262672261344, 0.11927596068059246, 1.1379173642206595, 1774303557.327782 
13, 0.0758085134648836, 0.11968738782989843, 1.1384476410440383, 1774303557.434413 
103, 0.5647058823529412, 0.8867973856209151, 6.040665474285989, 1774303557.5451212 
104, 0.56, 0.7027450980392158, 6.040665474285989, 1774303557.5452793 
13, 0.07683579261240928, 0.12101986177728052, 1.1455872036263286, 1774303557.5454822 
105, 0.7384615384615384, 1.1377777777777778, 7.899331774066293, 1774303557.6656916 
106, 0.68, 0.8431746031746032, 7.335093790204415, 1774303557.6658702 
13, 0.07769874407389218, 0.1223890619372153, 1.1539163584042493, 1774303557.666587 
107, 0.8654545454545456, 1.1765656565656568, 9.33557391480562, 1774303557.7779584 
13, 0.07877519205554952, 0.12383014524677792, 1.1635375031410033, 1774303557.7782946 
107, 0.8391919191919193, 1.1991919191919194, 8.965114632472062, 1774303557.8863394 
13, 0.07966567513737363, 0.1255859596631184, 1.1739696773096264, 1774303557.8866267 
108, 0.26285714285714284, 0.3941587301587302, 2.9340375160817658, 1774303557.993584 
13, 0.08006148279283186, 0.12729763094523847, 1.1850414532514966, 1774303557.993888 
108, 0.2582010582010582, 0.38919223985890655, 2.895227496027774, 1774303558.1063685 
13, 0.08039297189838183, 0.12927443695716706, 1.1993748179516976, 1774303558.1066558 
